grp,variable,value,grp2,var2,num
1_3,9_4,0.0005215158678497,Super Hearing,Emotion Control,5
1_3,9_5,0.0005118663989081,Super Hearing,Mesmerize,10
1_3,9_6,0.0018028084539886,Super Hearing,Precognition,14
1_3,9_7,0.0138363566642022,Super Hearing,Empathy,24
1_3,9_8,0.000705114316021,Super Hearing,Willpower-Based Constructs,17
1_3,9_9,0.0027184443705567,Super Hearing,Hypnosis,21
1_3,9_10,0.0018363894087195,Super Hearing,Psychic,22
1_3,9_11,0.0070899560804616,Super Hearing,Telekinesis,35
1_3,9_12,0.0008075390706531,Super Hearing,Psionic,29
1_3,9_13,0.00068455282512,Super Hearing,Telepathy,35
1_3,2_1,0.0010856899778218,Super Hearing,Implants,21
1_3,2_2,8.593071255775077e-05,Super Hearing,Power Suit,21
1_3,2_3,0.0033739742240804,Super Hearing,Insanely Rich,37
1_3,2_4,0.0028121492128923,Super Hearing,Power Item,42
1_3,2_5,0.0006438033287221,Super Hearing,Gadgets,52
1_3,2_6,0.0052491467545533,Super Hearing,Weapon Master,84
1_3,5_1,0.0003588302069557,Super Hearing,Darkforce Manipulation,8
1_3,5_2,0.0001574572460185,Super Hearing,Technopathy,9
1_3,5_3,0.0010517305284567,Super Hearing,Electronic Disruption,11
1_3,5_4,0.0001258759363758,Super Hearing,Radiation,9
1_3,5_5,0.000380665861964,Super Hearing,Holographic Projection,7
1_3,5_6,0.0052958855405473,Super Hearing,Electricity Control,25
1_3,5_7,0.0010856899778218,Super Hearing,Heat Generation,21
1_3,5_8,0.0004496968011379,Super Hearing,Energy Based Constructs,20
1_3,5_9,0.0005567663360511,Super Hearing,Light Projection,21
1_3,5_10,0.0047670917490725,Super Hearing,Energy Shield,32
1_3,5_11,0.000900115451442,Super Hearing,Energy-Enhanced Strike,29
1_3,5_12,0.0061785565165558,Super Hearing,Energy Absorption,40
1_3,5_13,0.0046955142788752,Super Hearing,Energy Manipulation,44
1_3,5_14,0.0050399480290397,Super Hearing,Blast Power,83
1_3,3_1,0.0003680389359392,Super Hearing,Prehensile Hair,1
1_3,3_2,2.104092317634657e-06,Super Hearing,Shadowmeld,2
1_3,3_3,0.0003974704610167,Super Hearing,Chemical Absorbtion,4
1_3,3_4,0.0106766990353773,Super Hearing,Sonic Scream,11
1_3,3_5,0.0001254258400813,Super Hearing,Webslinger,4
1_3,3_6,0.0017463952279549,Super Hearing,Chemical Secretion,3
1_3,3_7,0.0090829074536931,Super Hearing,Wall Clinger,17
1_3,3_8,0.0007967619863338,Super Hearing,Duplication,10
1_3,3_9,0.0046270312681936,Super Hearing,Matter Absorption,15
1_3,3_10,0.0012281387347261,Super Hearing,Elasticity,5
1_3,3_11,0.0772215647932623,Super Hearing,Heat Vision,44
1_3,3_12,0.0141575830618383,Super Hearing,Sub-Mariner,23
1_3,3_13,0.0033012615174773,Super Hearing,Chameleon,17
1_3,3_14,0.0017413625424037,Super Hearing,Invisibility,20
1_3,3_15,0.0002994395943405,Super Hearing,Phasing / Ghost,21
1_3,3_16,0.0032495066126351,Super Hearing,Size Manipulation,28
1_3,3_17,0.0067790797414891,Super Hearing,Levitation,33
1_3,3_18,0.0826063003892359,Super Hearing,Feral,72
1_3,3_19,0.0582922293909176,Super Hearing,Claws,67
1_3,3_20,0.0178490612237965,Super Hearing,Adaptive,47
1_3,3_21,0.0061263069683814,Super Hearing,Teleport,43
1_3,3_22,0.0170265075994345,Super Hearing,Flight,106
1_3,4_1,0.0060614339764175,Super Hearing,Synaesthesia,4
1_3,4_2,0.010285737776136,Super Hearing,Omni-lingual,26
1_3,4_3,0.0176614375718053,Super Hearing,Swordsmanship,50
1_3,4_4,1.799002606197028e-05,Super Hearing,Escape Artist,28
1_3,4_5,0.0264763432202068,Super Hearing,Tracking,80
1_3,4_6,0.0030166581690078,Super Hearing,Stealth,64
1_3,4_7,0.0001210475181642,Super Hearing,Marksmanship,57
1_3,4_8,0.0148393700285635,Super Hearing,Leadership,102
1_3,4_9,0.0054213597729485,Super Hearing,Intellect,141
1_3,4_10,0.0350852988441701,Super Hearing,Unarmed Combat,184
1_3,1_1,0.0035151609034538,Super Hearing,Super Eating,8
1_3,1_2,0.3312834806581485,Super Hearing,Super Smell,122
1_3,1_3,1.0,Super Hearing,Super Hearing,220
1_3,1_4,0.0633448763710842,Super Hearing,Berserker Strength,76
1_3,1_5,0.451759300045674,Super Hearing,Super Sight,177
1_3,1_6,0.0438293437413324,Super Hearing,Longevity,92
1_3,1_7,0.1769009276044856,Super Hearing,Super Speed,159
1_3,1_8,0.1076864550495982,Super Hearing,Healing,137
1_3,1_9,0.1460991579653549,Super Hearing,Super Strength,189
1_3,1_10,0.0938624465834617,Super Hearing,Agility,179
1_3,1_11,0.100729576445109,Super Hearing,Stamina,186
1_4,13_1,0.0138023195849324,Berserker Strength,Sense Death,16
1_4,13_2,0.0056399145257626,Berserker Strength,Electronic interaction,18
1_4,13_3,0.0092234929227177,Berserker Strength,Radar Sense,21
1_4,13_4,0.0298463999731777,Berserker Strength,Danger Sense,33
1_4,14_1,0.0114901904609682,Berserker Strength,Penance Stare,5
1_4,14_2,0.029925619320048,Berserker Strength,Hellfire Control,16
1_4,14_3,0.0187692350852851,Berserker Strength,Soul Absorption,17
1_4,14_4,0.0244383620518139,Berserker Strength,Darkness Manipulation,22
1_4,14_5,0.029070727571621,Berserker Strength,Death Touch,25
1_4,14_6,0.0189971300760056,Berserker Strength,Necromancy,25
1_4,14_7,0.0115047242028297,Berserker Strength,Possession,24
1_4,11_1,0.0116218067376418,Berserker Strength,Blood Control,8
1_4,11_2,0.0118713360416513,Berserker Strength,Controlled Bone Growth,9
1_4,11_3,0.0038570040793676,Berserker Strength,Pheromone Control,6
1_4,11_4,0.0272244010526555,Berserker Strength,Enhance Mutation,23
1_4,11_5,0.0241136812486463,Berserker Strength,Genetic Manipulation,28
1_4,11_6,0.0338595495892136,Berserker Strength,Shape Shifter,65
1_4,8_1,0.0028169214138287,Berserker Strength,Inertia Absorption,6
1_4,8_2,0.012743047543837,Berserker Strength,Magnetism,18
1_4,8_3,0.0053318807908505,Berserker Strength,Gravity control,14
1_4,8_4,0.0090065785091699,Berserker Strength,Vibration Wave,17
1_4,8_5,0.0105392323586807,Berserker Strength,Density Control,23
1_4,8_6,0.0088131996137693,Berserker Strength,Force Field,52
1_4,7_1,0.0010079378379834,Berserker Strength,Sand manipulation,3
1_4,7_2,0.0001886328291151,Berserker Strength,Plant Control,3
1_4,7_3,0.0175060530751804,Berserker Strength,Ice Breath,16
1_4,7_4,0.0416703793785658,Berserker Strength,Flame Breath,25
1_4,7_5,0.0060642979141385,Berserker Strength,Water Control,13
1_4,7_6,2.78659232730196e-05,Berserker Strength,Ice Control,7
1_4,7_7,0.0121108692619366,Berserker Strength,Earth Manipulation,20
1_4,7_8,0.0534679824584202,Berserker Strength,Weather Control,38
1_4,7_9,0.0156130753436457,Berserker Strength,Wind Bursts,25
1_4,7_10,0.016627192855419,Berserker Strength,Animal Control,28
1_4,7_11,0.0124299304347762,Berserker Strength,Fire Control,32
1_4,10_1,0.0017555824005335,Berserker Strength,Probability Manipulation,8
1_4,10_2,0.0062524827763698,Berserker Strength,Time Travel,24
1_4,10_3,0.0525096962081308,Berserker Strength,Time Manipulation,49
1_4,10_4,0.0247238887307328,Berserker Strength,Reality Manpulation,39
1_4,10_5,0.0167838254291312,Berserker Strength,Dimensional Manipulation,36
1_4,10_6,0.0010204096557392,Berserker Strength,Illusion Casting,24
1_4,12_1,0.0112827806022532,Berserker Strength,Vampirism,11
1_4,12_2,0.0032144594007932,Berserker Strength,Poisonous,8
1_4,12_3,0.094991197147189,Berserker Strength,Immortal,98
1_4,12_4,0.1459631702132616,Berserker Strength,Invulnerability,160
1_4,6_1,0.0068402003941105,Berserker Strength,Animation,16
1_4,6_2,0.0192491976943199,Berserker Strength,Siphon Abilities,24
1_4,6_3,0.0187624961520558,Berserker Strength,Siphon Lifeforce,24
1_4,6_4,0.0671553623708332,Berserker Strength,Power Mimicry,41
1_4,6_5,0.0404524386598512,Berserker Strength,Cosmic Awareness,45
1_4,6_6,0.0298075484691216,Berserker Strength,Astral Projection,43
1_4,6_7,0.022250855238293,Berserker Strength,Divine Powers,44
1_4,6_8,0.0106843746598242,Berserker Strength,Magic,41
1_4,9_1,0.0181238341366773,Berserker Strength,Psychometry,14
1_4,9_2,0.0011166426989885,Berserker Strength,Postcognition,6
1_4,9_3,0.0009536189587783,Berserker Strength,Voice-induced Manipulation,8
1_4,9_4,0.0046243935300194,Berserker Strength,Emotion Control,14
1_4,9_5,0.0023062926628673,Berserker Strength,Mesmerize,13
1_4,9_6,0.0022579884404743,Berserker Strength,Precognition,15
1_4,9_7,0.0081569533392524,Berserker Strength,Empathy,21
1_4,9_8,0.0035139862397945,Berserker Strength,Willpower-Based Constructs,22
1_4,9_9,0.0016527877078404,Berserker Strength,Hypnosis,20
1_4,9_10,0.0051576392917669,Berserker Strength,Psychic,27
1_4,9_11,0.0152889027561206,Berserker Strength,Telekinesis,43
1_4,9_12,0.0047693883658839,Berserker Strength,Psionic,37
1_4,9_13,0.0061008812347644,Berserker Strength,Telepathy,46
1_4,2_1,0.0056541226118066,Berserker Strength,Implants,28
1_4,2_2,0.0003228843939986,Berserker Strength,Power Suit,26
1_4,2_3,0.0012643133445757,Berserker Strength,Insanely Rich,34
1_4,2_4,0.0051862751414535,Berserker Strength,Power Item,47
1_4,2_5,0.0005775034871092,Berserker Strength,Gadgets,54
1_4,2_6,0.0038687027845371,Berserker Strength,Weapon Master,84
1_4,5_1,0.0358268090466242,Berserker Strength,Darkforce Manipulation,27
1_4,5_2,0.0015053052021259,Berserker Strength,Technopathy,12
1_4,5_3,0.0055761516815687,Berserker Strength,Electronic Disruption,16
1_4,5_4,0.0030892641332079,Berserker Strength,Radiation,14
1_4,5_5,0.0003009720712239,Berserker Strength,Holographic Projection,11
1_4,5_6,0.0175910480862308,Berserker Strength,Electricity Control,35
1_4,5_7,0.011386876612065,Berserker Strength,Heat Generation,33
1_4,5_8,0.0040584539020995,Berserker Strength,Energy Based Constructs,27
1_4,5_9,0.0006771028466545,Berserker Strength,Light Projection,22
1_4,5_10,0.0075647394901465,Berserker Strength,Energy Shield,36
1_4,5_11,0.0076276140098974,Berserker Strength,Energy-Enhanced Strike,40
1_4,5_12,0.0400033665016425,Berserker Strength,Energy Absorption,65
1_4,5_13,0.011462735583976,Berserker Strength,Energy Manipulation,53
1_4,5_14,0.018810255096833,Berserker Strength,Blast Power,102
1_4,3_1,0.0003341341002829,Berserker Strength,Prehensile Hair,1
1_4,3_2,0.0011358099890522,Berserker Strength,Shadowmeld,4
1_4,3_3,0.0076840365093998,Berserker Strength,Chemical Absorbtion,9
1_4,3_4,0.002615015928751,Berserker Strength,Sonic Scream,7
1_4,3_5,0.0181238341366773,Berserker Strength,Webslinger,14
1_4,3_6,0.0061260161860412,Berserker Strength,Chemical Secretion,14
1_4,3_7,0.0157195062747324,Berserker Strength,Wall Clinger,21
1_4,3_8,0.011421131710625,Berserker Strength,Duplication,19
1_4,3_9,0.0526923081596899,Berserker Strength,Matter Absorption,36
1_4,3_10,0.0075664937151141,Berserker Strength,Elasticity,18
1_4,3_11,0.0320576790011632,Berserker Strength,Heat Vision,31
1_4,3_12,0.0168062051023389,Berserker Strength,Sub-Mariner,25
1_4,3_13,0.0225985580524991,Berserker Strength,Chameleon,30
1_4,3_14,0.007362451016784,Berserker Strength,Invisibility,27
1_4,3_15,0.0170389388578201,Berserker Strength,Phasing / Ghost,40
1_4,3_16,0.0301955956123824,Berserker Strength,Size Manipulation,49
1_4,3_17,0.0050178288113794,Berserker Strength,Levitation,32
1_4,3_18,0.1864187769357855,Berserker Strength,Feral,103
1_4,3_19,0.0664487387899377,Berserker Strength,Claws,72
1_4,3_20,0.043718701863689,Berserker Strength,Adaptive,63
1_4,3_21,0.0067528401637607,Berserker Strength,Teleport,45
1_4,3_22,0.0030369036394034,Berserker Strength,Flight,90
1_4,4_1,0.0009295163364094,Berserker Strength,Synaesthesia,2
1_4,4_2,0.015319973105238,Berserker Strength,Omni-lingual,30
1_4,4_3,0.0133459198434666,Berserker Strength,Swordsmanship,48
1_4,4_4,0.0011067831140535,Berserker Strength,Escape Artist,34
1_4,4_5,0.0234459970381538,Berserker Strength,Tracking,80
1_4,4_6,0.0001222917879218,Berserker Strength,Stealth,56
1_4,4_7,5.616602596314932e-05,Berserker Strength,Marksmanship,58
1_4,4_8,0.0081445999780468,Berserker Strength,Leadership,97
1_4,4_9,0.0003109384528617,Berserker Strength,Intellect,131
1_4,4_10,0.0536858754307578,Berserker Strength,Unarmed Combat,199
1_4,1_1,0.0130892646801925,Berserker Strength,Super Eating,13
1_4,1_2,0.0745124108436439,Berserker Strength,Super Smell,66
1_4,1_3,0.0620738767601551,Berserker Strength,Super Hearing,76
1_4,1_4,1.0,Berserker Strength,Berserker Strength,227
1_4,1_5,0.0595860006169641,Berserker Strength,Super Sight,84
1_4,1_6,0.0749449825642206,Berserker Strength,Longevity,110
1_4,1_7,0.107155889032879,Berserker Strength,Super Speed,140
1_4,1_8,0.161351009335666,Berserker Strength,Healing,159
1_4,1_9,0.1776039114603732,Berserker Strength,Super Strength,203
1_4,1_10,0.0554313343748904,Berserker Strength,Agility,167
1_4,1_11,0.1082672006778735,Berserker Strength,Stamina,194
1_5,13_1,0.0037968159213618,Super Sight,Sense Death,12
1_5,13_2,0.0112364096190238,Super Sight,Electronic interaction,25
1_5,13_3,0.0152493834532627,Super Sight,Radar Sense,28
1_5,13_4,0.0126702042903188,Super Sight,Danger Sense,28
1_5,14_1,0.0012709548795159,Super Sight,Penance Stare,0
1_5,14_2,0.0024271650542147,Super Sight,Hellfire Control,7
1_5,14_3,0.0098061478783985,Super Sight,Soul Absorption,15
1_5,14_4,0.0102101693865912,Super Sight,Darkness Manipulation,18
1_5,14_5,0.0004467730822039,Super Sight,Death Touch,10
1_5,14_6,0.0030053365506068,Super Sight,Necromancy,17
1_5,14_7,0.0011731865691428,Super Sight,Possession,17
1_5,11_1,0.0011614821731014,Super Sight,Blood Control,4
1_5,11_2,0.0006027486497663,Super Sight,Controlled Bone Growth,4
1_5,11_3,0.0060679518401517,Super Sight,Pheromone Control,8
1_5,11_4,0.0044089499074709,Super Sight,Enhance Mutation,14
1_5,11_5,0.0064768600536702,Super Sight,Genetic Manipulation,21
1_5,11_6,0.0055938027013176,Super Sight,Shape Shifter,50
1_5,8_1,0.0007922819119995,Super Sight,Inertia Absorption,5
1_5,8_2,0.0045936431898749,Super Sight,Magnetism,15
1_5,8_3,0.0079650918431729,Super Sight,Gravity control,18
1_5,8_4,0.0115709601372008,Super Sight,Vibration Wave,21
1_5,8_5,0.0026615723202017,Super Sight,Density Control,19
1_5,8_6,0.0050373992140347,Super Sight,Force Field,55
1_5,7_1,0.0003049259718459,Super Sight,Sand manipulation,1
1_5,7_2,0.0004809608247555,Super Sight,Plant Control,3
1_5,7_3,0.0506573949220443,Super Sight,Ice Breath,28
1_5,7_4,0.0011352454460538,Super Sight,Flame Breath,9
1_5,7_5,0.0062694228087477,Super Sight,Water Control,15
1_5,7_6,0.0010317267276337,Super Sight,Ice Control,11
1_5,7_7,0.0016924813901392,Super Sight,Earth Manipulation,14
1_5,7_8,0.0096385688112996,Super Sight,Weather Control,23
1_5,7_9,0.01831530239774,Super Sight,Wind Bursts,30
1_5,7_10,0.0167886288075206,Super Sight,Animal Control,32
1_5,7_11,0.0029608011332009,Super Sight,Fire Control,27
1_5,10_1,0.0036210761984792,Super Sight,Probability Manipulation,11
1_5,10_2,0.001297461848366,Super Sight,Time Travel,21
1_5,10_3,0.0106702464523423,Super Sight,Time Manipulation,33
1_5,10_4,0.0047278038390062,Super Sight,Reality Manpulation,29
1_5,10_5,0.0069647760080043,Super Sight,Dimensional Manipulation,33
1_5,10_6,0.000687091123459,Super Sight,Illusion Casting,27
1_5,12_1,0.0063173404333876,Super Sight,Vampirism,10
1_5,12_2,0.0019079902031441,Super Sight,Poisonous,8
1_5,12_3,0.0192382359165293,Super Sight,Immortal,70
1_5,12_4,0.0836778634233216,Super Sight,Invulnerability,157
1_5,6_1,0.0001445353884714,Super Sight,Animation,10
1_5,6_2,0.0049413751720116,Super Sight,Siphon Abilities,18
1_5,6_3,0.0028017709985055,Super Sight,Siphon Lifeforce,16
1_5,6_4,0.0121861556397179,Super Sight,Power Mimicry,24
1_5,6_5,0.0265012968569741,Super Sight,Cosmic Awareness,44
1_5,6_6,0.0062031703113382,Super Sight,Astral Projection,32
1_5,6_7,0.0188819412363657,Super Sight,Divine Powers,48
1_5,6_8,0.0104374297340516,Super Sight,Magic,47
1_5,9_1,0.0025916645550571,Super Sight,Psychometry,8
1_5,9_2,0.0080952878266019,Super Sight,Postcognition,12
1_5,9_3,0.0007922209322473,Super Sight,Voice-induced Manipulation,9
1_5,9_4,0.0006104305583953,Super Sight,Emotion Control,6
1_5,9_5,0.0001930417808843,Super Sight,Mesmerize,11
1_5,9_6,0.00138205594829,Super Sight,Precognition,16
1_5,9_7,0.0093662800100771,Super Sight,Empathy,25
1_5,9_8,0.0001015785201389,Super Sight,Willpower-Based Constructs,18
1_5,9_9,0.0001611350850819,Super Sight,Hypnosis,19
1_5,9_10,0.0012094058863472,Super Sight,Psychic,25
1_5,9_11,0.0036417490066248,Super Sight,Telekinesis,37
1_5,9_12,0.0003382013754673,Super Sight,Psionic,33
1_5,9_13,0.001210674371329,Super Sight,Telepathy,44
1_5,2_1,0.0062535136859838,Super Sight,Implants,33
1_5,2_2,0.0013873358921173,Super Sight,Power Suit,34
1_5,2_3,0.003228357919022,Super Sight,Insanely Rich,44
1_5,2_4,0.0048352620079624,Super Sight,Power Item,54
1_5,2_5,0.0005457375047553,Super Sight,Gadgets,76
1_5,2_6,0.004797775302457,Super Sight,Weapon Master,100
1_5,5_1,0.0025285629362194,Super Sight,Darkforce Manipulation,13
1_5,5_2,0.0040975459737427,Super Sight,Technopathy,17
1_5,5_3,0.0022932977337492,Super Sight,Electronic Disruption,15
1_5,5_4,0.0014546934191905,Super Sight,Radiation,14
1_5,5_5,0.0006300984101744,Super Sight,Holographic Projection,8
1_5,5_6,0.0120835314096327,Super Sight,Electricity Control,36
1_5,5_7,0.008186030703398,Super Sight,Heat Generation,35
1_5,5_8,0.0004264547790591,Super Sight,Energy Based Constructs,24
1_5,5_9,0.001581534006563,Super Sight,Light Projection,28
1_5,5_10,0.0039841355770562,Super Sight,Energy Shield,37
1_5,5_11,0.0021250019803212,Super Sight,Energy-Enhanced Strike,38
1_5,5_12,0.0072328989298169,Super Sight,Energy Absorption,49
1_5,5_13,0.0056126795637471,Super Sight,Energy Manipulation,54
1_5,5_14,0.0101564985515003,Super Sight,Blast Power,108
1_5,3_1,0.0001884621860945,Super Sight,Prehensile Hair,1
1_5,3_2,8.719215443878994e-05,Super Sight,Shadowmeld,2
1_5,3_3,0.0005299844055189,Super Sight,Chemical Absorbtion,5
1_5,3_4,0.0015194713535134,Super Sight,Sonic Scream,7
1_5,3_5,0.0001883379754653,Super Sight,Webslinger,5
1_5,3_6,0.002710421127206,Super Sight,Chemical Secretion,3
1_5,3_7,0.0077813935551584,Super Sight,Wall Clinger,19
1_5,3_8,0.0013874303762944,Super Sight,Duplication,13
1_5,3_9,0.0133651656999845,Super Sight,Matter Absorption,24
1_5,3_10,0.000749505874956,Super Sight,Elasticity,7
1_5,3_11,0.0569925200255363,Super Sight,Heat Vision,44
1_5,3_12,0.02365914595917,Super Sight,Sub-Mariner,32
1_5,3_13,0.0059652858369029,Super Sight,Chameleon,23
1_5,3_14,0.0072844093245794,Super Sight,Invisibility,31
1_5,3_15,0.0031226154327015,Super Sight,Phasing / Ghost,32
1_5,3_16,0.0058578429276872,Super Sight,Size Manipulation,37
1_5,3_17,0.0094247341871081,Super Sight,Levitation,42
1_5,3_18,0.05533741993953,Super Sight,Feral,72
1_5,3_19,0.0499016010540685,Super Sight,Claws,74
1_5,3_20,0.0240412439684538,Super Sight,Adaptive,60
1_5,3_21,0.0091077465172157,Super Sight,Teleport,55
1_5,3_22,0.0243357867756161,Super Sight,Flight,134
1_5,4_1,0.004448141101739,Super Sight,Synaesthesia,4
1_5,4_2,0.0134802979112469,Super Sight,Omni-lingual,33
1_5,4_3,0.0188399350074027,Super Sight,Swordsmanship,60
1_5,4_4,0.0003926855973708,Super Sight,Escape Artist,37
1_5,4_5,0.0231463742552387,Super Sight,Tracking,92
1_5,4_6,0.0026358551935852,Super Sight,Stealth,76
1_5,4_7,0.001755967517386,Super Sight,Marksmanship,77
1_5,4_8,0.0109135640504036,Super Sight,Leadership,117
1_5,4_9,0.0035499661870874,Super Sight,Intellect,166
1_5,4_10,0.03977656227955,Super Sight,Unarmed Combat,224
1_5,1_1,0.0010275781649168,Super Sight,Super Eating,7
1_5,1_2,0.2086469073553509,Super Sight,Super Smell,113
1_5,1_3,0.3995501050249702,Super Sight,Super Hearing,177
1_5,1_4,0.0537787876188824,Super Sight,Berserker Strength,84
1_5,1_5,1.0,Super Sight,Super Sight,267
1_5,1_6,0.0445609580208824,Super Sight,Longevity,109
1_5,1_7,0.1580892464039057,Super Sight,Super Speed,180
1_5,1_8,0.0917325312479959,Super Sight,Healing,154
1_5,1_9,0.1393975929978722,Super Sight,Super Strength,222
1_5,1_10,0.0848719461816569,Super Sight,Agility,209
1_5,1_11,0.0854548142744298,Super Sight,Stamina,215
1_6,13_1,0.0074961007899906,Longevity,Sense Death,19
1_6,13_2,0.0002705294795244,Longevity,Electronic interaction,18
1_6,13_3,0.0026374738400191,Longevity,Radar Sense,24
1_6,13_4,0.0021891771843687,Longevity,Danger Sense,25
1_6,14_1,0.010297648036598,Longevity,Penance Stare,6
1_6,14_2,0.0046150458819496,Longevity,Hellfire Control,11
1_6,14_3,0.0110471676321489,Longevity,Soul Absorption,20
1_6,14_4,0.00604075760088,Longevity,Darkness Manipulation,20
1_6,14_5,0.0045223465300178,Longevity,Death Touch,20
1_6,14_6,0.0138410934594431,Longevity,Necromancy,33
1_6,14_7,0.0213904552587462,Longevity,Possession,43
1_6,11_1,0.0019102250590383,Longevity,Blood Control,6
1_6,11_2,0.0020038981741008,Longevity,Controlled Bone Growth,7
1_6,11_3,1.353030740832358e-05,Longevity,Pheromone Control,4
1_6,11_4,0.0023126242216122,Longevity,Enhance Mutation,16
1_6,11_5,0.0040840386867456,Longevity,Genetic Manipulation,25
1_6,11_6,0.0063559770750868,Longevity,Shape Shifter,69
1_6,8_1,0.0009944794870938,Longevity,Inertia Absorption,7
